"","build","computer.platform","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","stimulusitem3","response","latency"
"2195","5.0.7.0","win","21:26:38",59,"NQPrac",5,"likert_nq_prac",4,"white_background_prac_nq","+","scenes/noisy_quiet_prac04.jpg","5",1365
"2196","5.0.7.0","win","21:26:38",59,"NQPrac",5,"likert_nq_prac",5,"white_background_prac_nq","+","scenes/noisy_quiet_prac05.jpg","3",811
"2197","5.0.7.0","win","21:26:38",59,"NQPrac",5,"likert_nq_prac",6,"white_background_prac_nq","+","scenes/noisy_quiet_prac06.jpg","2",1537
"2198","5.0.7.0","win","21:26:38",59,"NQ",6,"beginning_B1_nq_trial",1,"images/block1_inst.png","0","0","57",1634
"2199","5.0.7.0","win","21:26:38",59,"NQ",6,"reminder_nq_trial",2,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",1475
"2200","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",3,"white_background_main_nq","+","scenes/station_010.jpg","4",1859
"2201","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",4,"white_background_main_nq","+","scenes/station_101.jpg","2",1842
"2202","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",5,"white_background_main_nq","+","scenes/city_063.jpg","4",1515
"2203","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",6,"white_background_main_nq","+","scenes/city_032.jpg","3",2067
"2204","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",7,"white_background_main_nq","+","scenes/city_016.jpg","4",1359
"2205","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",8,"white_background_main_nq","+","scenes/forest_045.jpg","3",1263
"2206","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",9,"white_background_main_nq","+","scenes/city_102.jpg","3",524
"2207","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",10,"white_background_main_nq","+","scenes/station_108.jpg","2",840
"2208","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",11,"white_background_main_nq","+","scenes/city_062.jpg","2",628
"2209","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",12,"white_background_main_nq","+","scenes/station_025.jpg","4",677
"2210","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",13,"white_background_main_nq","+","scenes/beach_131.jpg","3",1368
"2211","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",14,"white_background_main_nq","+","scenes/beach_132.jpg","3",492
"2212","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",15,"white_background_main_nq","+","scenes/city_075.jpg","3",489
"2213","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",16,"white_background_main_nq","+","scenes/forest_118.jpg","3",450
"2214","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",17,"white_background_main_nq","+","scenes/city_117.jpg","4",920
"2215","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",18,"white_background_main_nq","+","scenes/city_019.jpg","4",938
"2216","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",19,"white_background_main_nq","+","scenes/beach_134.jpg","1",1428
"2217","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",20,"white_background_main_nq","+","scenes/station_029.jpg","3",840
"2218","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",21,"white_background_main_nq","+","scenes/forest_053.jpg","2",1659
"2219","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",22,"white_background_main_nq","+","scenes/city_059.jpg","3",1233
"2220","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",23,"white_background_main_nq","+","scenes/beach_051.jpg","4",1152
"2221","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",24,"white_background_main_nq","+","scenes/station_103.jpg","4",1525
"2222","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",25,"white_background_main_nq","+","scenes/station_102.jpg","4",1205
"2223","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",26,"white_background_main_nq","+","scenes/forest_056.jpg","3",1164
"2224","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",27,"white_background_main_nq","+","scenes/station_030.jpg","5",2069
"2225","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",28,"white_background_main_nq","+","scenes/station_034.jpg","4",1261
"2226","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",29,"white_background_main_nq","+","scenes/city_020.jpg","4",598
"2227","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",30,"white_background_main_nq","+","scenes/station_072.jpg","3",942
"2228","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",31,"white_background_main_nq","+","scenes/station_055.jpg","2",1425
"2229","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",32,"white_background_main_nq","+","scenes/beach_137.jpg","3",879
"2230","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",33,"white_background_main_nq","+","scenes/forest_044.jpg","2",1339
"2231","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",34,"white_background_main_nq","+","scenes/city_070.jpg","1",866
"2232","5.0.7.0","win","21:26:38",59,"NQ",6,"beginning_B2_nq_trial",35,"images/block2_inst.jpg","0","0","57",2135
"2233","5.0.7.0","win","21:26:38",59,"NQ",6,"reminder_nq_trial",36,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",525
"2234","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",37,"white_background_main_nq","+","scenes/beach_077.jpg","2",3269
"2235","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",38,"white_background_main_nq","+","scenes/forest_031.jpg","1",829
"2236","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",39,"white_background_main_nq","+","scenes/beach_049.jpg","4",1594
"2237","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",40,"white_background_main_nq","+","scenes/beach_130.jpg","3",804
"2238","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",41,"white_background_main_nq","+","scenes/forest_113.jpg","3",463
"2239","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",42,"white_background_main_nq","+","scenes/forest_043.jpg","3",449
"2240","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",43,"white_background_main_nq","+","scenes/city_073.jpg","1",1716
"2241","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",44,"white_background_main_nq","+","scenes/beach_067.jpg","1",891
"2242","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",45,"white_background_main_nq","+","scenes/station_062.jpg","4",1351
"2243","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",46,"white_background_main_nq","+","scenes/beach_057.jpg","5",1155
"2244","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",47,"white_background_main_nq","+","scenes/station_064.jpg","3",777
"2245","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",48,"white_background_main_nq","+","scenes/city_023.jpg","2",1429
"2246","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",49,"white_background_main_nq","+","scenes/beach_101.jpg","1",849
"2247","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",50,"white_background_main_nq","+","scenes/beach_044.jpg","3",818
"2248","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",51,"white_background_main_nq","+","scenes/city_018.jpg","4",925
"2249","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",52,"white_background_main_nq","+","scenes/city_025.jpg","4",732
"2250","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",53,"white_background_main_nq","+","scenes/forest_102.jpg","1",1262
"2251","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",54,"white_background_main_nq","+","scenes/city_029.jpg","3",989
"2252","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",55,"white_background_main_nq","+","scenes/station_113.jpg","3",509
"2253","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",56,"white_background_main_nq","+","scenes/station_056.jpg","2",1033
"2254","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",57,"white_background_main_nq","+","scenes/beach_002.jpg","4",840
"2255","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",58,"white_background_main_nq","+","scenes/forest_015.jpg","3",687
"2256","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",59,"white_background_main_nq","+","scenes/forest_039.jpg","1",815
"2257","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",60,"white_background_main_nq","+","scenes/beach_050.jpg","3",1538
"2258","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",61,"white_background_main_nq","+","scenes/forest_050.jpg","2",1081
"2259","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",62,"white_background_main_nq","+","scenes/forest_014.jpg","3",966
"2260","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",63,"white_background_main_nq","+","scenes/forest_042.jpg","3",875
"2261","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",64,"white_background_main_nq","+","scenes/beach_133.jpg","3",882
"2262","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",65,"white_background_main_nq","+","scenes/forest_107.jpg","4",1313
"2263","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",66,"white_background_main_nq","+","scenes/beach_080.jpg","1",968
"2264","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",67,"white_background_main_nq","+","scenes/forest_072.jpg","1",620
"2265","5.0.7.0","win","21:26:38",59,"NQ",6,"likert_nq",68,"white_background_main_nq","+","scenes/station_023.jpg","3",775
"2266","5.0.7.0","win","21:26:38",59,"demo_block",7,"age",1,"0","0","0","54",9039
"2267","5.0.7.0","win","21:26:38",59,"demo_block",7,"education",1,"0","0","0","associate's degree",9039
"2268","5.0.7.0","win","21:26:38",59,"demo_block",7,"left_right_handed",1,"0","0","0","right",9039
"2269","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption1",2,"0","0","0","0",49976
"2270","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption2",2,"0","0","0","",49976
"2271","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption3",2,"0","0","0","",49976
"2272","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption4",2,"0","0","0","",49976
"2273","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption5",2,"0","0","0","",49976
"2274","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption6",2,"0","0","0","",49976
"2275","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption7",2,"0","0","0","",49976
"2276","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption8",2,"0","0","0","",49976
"2277","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceoption9",2,"0","0","0","",49976
"2278","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceother",2,"0","0","0","",49976
"2279","5.0.7.0","win","21:26:38",59,"demo_block",7,"raceother",2,"0","0","0","",49976
"2280","5.0.7.0","win","21:26:38",59,"demo_block",7,"english_language",2,"0","0","0","Yes",49976
"2281","5.0.7.0","win","21:26:38",59,"demo_block",7,"english_languageother",2,"0","0","0","",49976
"2282","5.0.7.0","win","21:26:38",59,"demo_block",7,"worker_id",2,"0","0","0","A1MTRZDRKNBPGV",49976
"2283","5.0.7.0","win","19:36:21",70,"HCPrac",2,"likert_prac_hc",1,"white_background_prac_hc","+","scenes/hot_cold_prac01.jpg","3",6172
"2284","5.0.7.0","win","19:36:21",70,"HCPrac",2,"likert_prac_hc",2,"white_background_prac_hc","+","scenes/hot_cold_prac02.jpg","2",1690
"2285","5.0.7.0","win","19:36:21",70,"HCPrac",2,"likert_prac_hc",3,"white_background_prac_hc","+","scenes/hot_cold_prac03.jpg","4",716
"2286","5.0.7.0","win","19:36:21",70,"HCPrac",2,"likert_prac_hc",4,"white_background_prac_hc","+","scenes/hot_cold_prac04.jpg","1",630
"2287","5.0.7.0","win","19:36:21",70,"HC",3,"beginning_B1_hc_trial",1,"images/block1_inst.png","0","0","57",2316
"2288","5.0.7.0","win","19:36:21",70,"HC",3,"reminder_hc_trial",2,"images/hot_cold_scale_reminder.jpg","0","0","57",18
"2289","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",3,"white_background_main_hc","+","scenes/beach_050.jpg","1",2222
"2290","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",4,"white_background_main_hc","+","scenes/beach_002.jpg","4",1113
"2291","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",5,"white_background_main_hc","+","scenes/beach_044.jpg","3",2281
"2292","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",6,"white_background_main_hc","+","scenes/beach_132.jpg","2",1283
"2293","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",7,"white_background_main_hc","+","scenes/station_102.jpg","3",753
"2294","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",8,"white_background_main_hc","+","scenes/forest_053.jpg","2",951
"2295","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",9,"white_background_main_hc","+","scenes/forest_118.jpg","3",916
"2296","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",10,"white_background_main_hc","+","scenes/station_025.jpg","3",383
"2297","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",11,"white_background_main_hc","+","scenes/city_102.jpg","2",183
"2298","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",12,"white_background_main_hc","+","scenes/forest_039.jpg","3",104
"2299","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",13,"white_background_main_hc","+","scenes/forest_045.jpg","3",2694
"2300","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",14,"white_background_main_hc","+","scenes/forest_107.jpg","3",850
"2301","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",15,"white_background_main_hc","+","scenes/forest_113.jpg","3",650
"2302","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",16,"white_background_main_hc","+","scenes/beach_080.jpg","1",1854
"2303","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",17,"white_background_main_hc","+","scenes/station_108.jpg","2",1654
"2304","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",18,"white_background_main_hc","+","scenes/beach_133.jpg","3",908
"2305","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",19,"white_background_main_hc","+","scenes/city_070.jpg","2",3410
"2306","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",20,"white_background_main_hc","+","scenes/forest_042.jpg","2",399
"2307","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",21,"white_background_main_hc","+","scenes/city_075.jpg","1",887
"2308","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",22,"white_background_main_hc","+","scenes/forest_014.jpg","3",2076
"2309","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",23,"white_background_main_hc","+","scenes/beach_049.jpg","2",990
"2310","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",24,"white_background_main_hc","+","scenes/station_064.jpg","1",614
"2311","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",25,"white_background_main_hc","+","scenes/station_055.jpg","1",762
"2312","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",26,"white_background_main_hc","+","scenes/city_019.jpg","3",1807
"2313","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",27,"white_background_main_hc","+","scenes/city_059.jpg","1",855
"2314","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",28,"white_background_main_hc","+","scenes/city_029.jpg","3",1716
"2315","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",29,"white_background_main_hc","+","scenes/beach_067.jpg","2",1487
"2316","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",30,"white_background_main_hc","+","scenes/forest_044.jpg","1",1289
"2317","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",31,"white_background_main_hc","+","scenes/station_103.jpg","3",1134
"2318","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",32,"white_background_main_hc","+","scenes/beach_130.jpg","3",872
"2319","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",33,"white_background_main_hc","+","scenes/station_062.jpg","2",1050
"2320","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",34,"white_background_main_hc","+","scenes/beach_134.jpg","3",1404
"2321","5.0.7.0","win","19:36:21",70,"HC",3,"beginning_B2_hc_trial",35,"images/block2_inst.jpg","0","0","57",1935
"2322","5.0.7.0","win","19:36:21",70,"HC",3,"reminder_hc_trial",36,"images/hot_cold_scale_reminder.jpg","0","0","57",3232
"2323","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",37,"white_background_main_hc","+","scenes/beach_057.jpg","2",3529
"2324","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",38,"white_background_main_hc","+","scenes/beach_101.jpg","3",1622
"2325","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",39,"white_background_main_hc","+","scenes/city_025.jpg","3",1010
"2326","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",40,"white_background_main_hc","+","scenes/city_062.jpg","2",856
"2327","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",41,"white_background_main_hc","+","scenes/station_101.jpg","3",1159
"2328","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",42,"white_background_main_hc","+","scenes/city_032.jpg","3",708
"2329","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",43,"white_background_main_hc","+","scenes/beach_137.jpg","2",1422
"2330","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",44,"white_background_main_hc","+","scenes/city_023.jpg","3",831
"2331","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",45,"white_background_main_hc","+","scenes/station_034.jpg","1",2623
"2332","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",46,"white_background_main_hc","+","scenes/station_056.jpg","1",953
"2333","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",47,"white_background_main_hc","+","scenes/beach_051.jpg","1",707
"2334","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",48,"white_background_main_hc","+","scenes/station_072.jpg","1",682
"2335","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",49,"white_background_main_hc","+","scenes/city_063.jpg","1",757
"2336","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",50,"white_background_main_hc","+","scenes/forest_102.jpg","1",657
"2337","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",51,"white_background_main_hc","+","scenes/station_113.jpg","1",892
"2338","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",52,"white_background_main_hc","+","scenes/city_018.jpg","3",1156
"2339","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",53,"white_background_main_hc","+","scenes/beach_131.jpg","3",703
"2340","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",54,"white_background_main_hc","+","scenes/city_073.jpg","1",823
"2341","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",55,"white_background_main_hc","+","scenes/city_117.jpg","2",1350
"2342","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",56,"white_background_main_hc","+","scenes/city_020.jpg","4",1290
"2343","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",57,"white_background_main_hc","+","scenes/forest_056.jpg","1",1279
"2344","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",58,"white_background_main_hc","+","scenes/forest_015.jpg","3",1011
"2345","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",59,"white_background_main_hc","+","scenes/forest_072.jpg","2",1465
"2346","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",60,"white_background_main_hc","+","scenes/station_030.jpg","3",866
"2347","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",61,"white_background_main_hc","+","scenes/forest_031.jpg","3",706
"2348","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",62,"white_background_main_hc","+","scenes/forest_050.jpg","1",1222
"2349","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",63,"white_background_main_hc","+","scenes/city_016.jpg","3",1234
"2350","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",64,"white_background_main_hc","+","scenes/beach_077.jpg","1",953
"2351","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",65,"white_background_main_hc","+","scenes/station_023.jpg","4",2549
"2352","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",66,"white_background_main_hc","+","scenes/station_029.jpg","3",1362
"2353","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",67,"white_background_main_hc","+","scenes/station_010.jpg","3",939
"2354","5.0.7.0","win","19:36:21",70,"HC",3,"likert_hc",68,"white_background_main_hc","+","scenes/forest_043.jpg","1",1027
"2355","5.0.7.0","win","19:36:21",70,"NQPrac",5,"likert_nq_prac",1,"white_background_prac_nq","+","scenes/noisy_quiet_prac01.jpg","5",4950
"2356","5.0.7.0","win","19:36:21",70,"NQPrac",5,"likert_nq_prac",2,"white_background_prac_nq","+","scenes/noisy_quiet_prac02.jpg","2",1221
"2357","5.0.7.0","win","19:36:21",70,"NQPrac",5,"likert_nq_prac",3,"white_background_prac_nq","+","scenes/noisy_quiet_prac03.jpg","2",1206
"2358","5.0.7.0","win","19:36:21",70,"NQPrac",5,"likert_nq_prac",4,"white_background_prac_nq","+","scenes/noisy_quiet_prac04.jpg","3",761
